unique_key,created_date,agency,agency_name,complaint_type,descriptor,status,borough,location_type,closed_date
65948481,2025-08-25T14:14:09.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,In Progress,BROOKLYN,Street,
65946677,2025-08-25T14:14:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T14:33:48.000
65951433,2025-08-25T14:13:50.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T14:59:05.000
65951578,2025-08-25T14:13:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,QUEENS,Street/Sidewalk,2025-08-25T14:43:14.000
65952609,2025-08-25T14:13:44.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T14:38:25.000
65949105,2025-08-25T14:13:35.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T14:38:20.000
65951244,2025-08-25T14:13:24.000,NYPD,New York City Police Department,Traffic,Chronic Speeding,Closed,QUEENS,Street/Sidewalk,2025-08-25T14:14:45.000
65946169,2025-08-25T14:13:20.000,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,In Progress,BRONX,Street/Sidewalk,
65950318,2025-08-25T14:13:18.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-25T15:04:08.000
65949806,2025-08-25T14:13:11.000,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,MANHATTAN,Street/Sidewalk,2025-08-26T02:15:31.000
65946533,2025-08-25T14:13:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),Open,BRONX,,
65951444,2025-08-25T14:13:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,Closed,MANHATTAN,,2025-08-25T16:15:00.000
65948953,2025-08-25T14:13:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),Open,QUEENS,,
65948932,2025-08-25T14:13:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,BROOKLYN,,
65944961,2025-08-25T14:12:59.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,In Progress,MANHATTAN,3+ Family Mixed Use Building,
65946807,2025-08-25T14:12:57.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,Open,STATEN ISLAND,,2025-08-25T14:12:57.000
65950651,2025-08-25T14:12:48.000,DOHMH,Department of Health and Mental Hygiene,Asbestos,N/A,Closed,QUEENS,1-2 Family Dwelling,2025-08-25T17:11:57.000
65944776,2025-08-25T14:12:47.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-25T14:13:27.000
65949879,2025-08-25T14:12:43.000,DSNY,Department of Sanitation,Dead Animal,Squirrel,In Progress,STATEN ISLAND,Street,
65953452,2025-08-25T14:12:28.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Not Separated,In Progress,MANHATTAN,Sidewalk,
65945661,2025-08-25T14:12:24.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T15:02:40.000
65944856,2025-08-25T14:12:05.000,NYPD,New York City Police Department,Animal-Abuse,Other (complaint details),Closed,QUEENS,Residential Building/House,2025-08-25T14:32:04.000
65948146,2025-08-25T14:12:00.000,NYPD,New York City Police Department,Noise - House of Worship,Loud Talking,Closed,QUEENS,House of Worship,2025-08-25T14:13:09.000
65950375,2025-08-25T14:12:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,Pending,QUEENS,,2025-06-13T14:12:00.000
65952170,2025-08-25T14:11:49.000,DSNY,Department of Sanitation,Dirty Condition,Dirt or Gravel,In Progress,BROOKLYN,Street,
65944457,2025-08-25T14:11:46.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T14:29:12.000
65948200,2025-08-25T14:11:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,Residential Building/House,2025-08-25T14:12:51.000
65944955,2025-08-25T14:11:18.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,In Progress,BROOKLYN,Street,
65948344,2025-08-25T14:11:14.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-25T14:12:34.000
65947116,2025-08-25T14:11:08.000,NYPD,New York City Police Department,Drug Activity,Use Indoor,Closed,BRONX,Stairwell,2025-08-25T22:19:25.000
65946889,2025-08-25T14:11:01.000,NYPD,New York City Police Department,Urinating in Public,N/A,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T16:45:42.000
65950339,2025-08-25T14:11:00.000,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Hanging,Pending,QUEENS,,2025-06-20T14:11:00.000
65946318,2025-08-25T14:10:59.000,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,MANHATTAN,Street/Sidewalk,2025-08-26T02:16:05.000
65945772,2025-08-25T14:10:14.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Closed,MANHATTAN,Park,2025-08-25T17:25:09.000
65945412,2025-08-25T14:10:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,BROOKLYN,,
65948971,2025-08-25T14:10:00.000,DEP,Department of Environmental Protection,Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),Open,BROOKLYN,,
65948133,2025-08-25T14:10:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,Closed,QUEENS,,2025-08-25T14:10:00.000
65951375,2025-08-25T14:09:55.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,Open,QUEENS,,2025-08-25T14:09:55.000
65945600,2025-08-25T14:09:35.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T15:38:42.000
65944514,2025-08-25T14:09:33.000,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,Open,STATEN ISLAND,,2025-08-25T14:09:33.000
65949550,2025-08-25T14:09:27.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,In Progress,BRONX,Street,
65948575,2025-08-25T14:09:13.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,In Progress,QUEENS,Taxi,
65946319,2025-08-25T14:08:59.000,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,MANHATTAN,Street/Sidewalk,2025-08-26T02:17:35.000
65951348,2025-08-25T14:08:52.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,QUEENS,Street/Sidewalk,2025-08-25T15:37:01.000
65948250,2025-08-25T14:08:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Closed,MANHATTAN,Residential Building/House,2025-08-25T14:35:23.000
65951564,2025-08-25T14:08:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-25T18:19:45.000
65946936,2025-08-25T14:08:07.000,NYPD,New York City Police Department,Panhandling,N/A,Closed,BRONX,Store/Commercial,2025-08-25T16:32:05.000
65951008,2025-08-25T14:07:44.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,In Progress,BROOKLYN,Sidewalk,
65945087,2025-08-25T14:07:30.000,DOT,Department of Transportation,Street Condition,Cave-in,In Progress,BRONX,Street,
65945364,2025-08-25T14:07:17.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,In Progress,BROOKLYN,Street/Curbside,
65951670,2025-08-25T14:07:04.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,BRONX,Street/Sidewalk,2025-08-25T22:19:09.000
65947732,2025-08-25T14:07:00.000,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Hanging,Pending,BROOKLYN,,2025-08-24T14:00:00.000
65947958,2025-08-25T14:06:58.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T15:52:00.000
65946263,2025-08-25T14:06:45.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Closed,QUEENS,Street/Sidewalk,2025-08-25T14:16:10.000
65947313,2025-08-25T14:06:38.000,DOT,Department of Transportation,Curb Condition,Broken Curb,In Progress,BROOKLYN,Sidewalk,
65949027,2025-08-25T14:06:33.000,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,Open,BROOKLYN,,2025-08-25T14:06:33.000
65946884,2025-08-25T14:06:27.000,NYPD,New York City Police Department,Drinking,In Public,Closed,QUEENS,Street/Sidewalk,2025-08-25T14:54:55.000
65952657,2025-08-25T14:06:19.000,NYPD,New York City Police Department,Panhandling,N/A,Closed,MANHATTAN,Store/Commercial,2025-08-25T16:11:09.000
65948450,2025-08-25T14:06:08.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,In Progress,STATEN ISLAND,Street,
65951425,2025-08-25T14:05:32.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T15:02:40.000
65947294,2025-08-25T14:05:24.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,In Progress,STATEN ISLAND,Street,
65951802,2025-08-25T14:05:18.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,In Progress,BROOKLYN,1-2 Family Dwelling,
65950975,2025-08-25T14:05:16.000,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,BRONX,Sidewalk,
65944460,2025-08-25T14:05:13.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,QUEENS,Street/Sidewalk,2025-08-25T14:38:09.000
65948428,2025-08-25T14:05:08.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,In Progress,QUEENS,Street/Sidewalk,
65950999,2025-08-25T14:05:01.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,BRONX,Street,
65948324,2025-08-25T14:04:42.000,DOT,Department of Transportation,Street Condition,Pothole,Open,BRONX,,
65946720,2025-08-25T14:04:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,STATEN ISLAND,Street/Sidewalk,2025-08-25T14:42:38.000
65946991,2025-08-25T14:04:02.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,MANHATTAN,Residential Building/House,2025-08-25T14:53:57.000
65945413,2025-08-25T14:04:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,BROOKLYN,,
65952296,2025-08-25T14:04:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,BROOKLYN,,
65953094,2025-08-25T14:03:59.000,TLC,Taxi and Limousine Commission,Lost Property,Electronics/Phones,In Progress,QUEENS,Taxi,
65946110,2025-08-25T14:03:58.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,In Progress,QUEENS,Street,
65951580,2025-08-25T14:03:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,QUEENS,Street/Sidewalk,2025-08-25T14:45:58.000
65945167,2025-08-25T14:03:54.000,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,MANHATTAN,Street/Sidewalk,2025-08-26T02:18:56.000
65948068,2025-08-25T14:03:47.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-25T16:18:43.000
65948094,2025-08-25T14:03:39.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T23:26:43.000
65952171,2025-08-25T14:03:39.000,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,QUEENS,Yard,
65950963,2025-08-25T14:03:36.000,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,Closed,BRONX,Street/Sidewalk,2025-08-25T14:29:34.000
65952523,2025-08-25T14:03:32.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,Open,BRONX,,2025-08-25T14:03:32.000
65951701,2025-08-25T14:03:32.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,Open,QUEENS,,2025-08-25T14:03:32.000
65952385,2025-08-25T14:03:11.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T17:01:21.000
65950377,2025-08-25T14:03:07.000,NYPD,New York City Police Department,Panhandling,N/A,Closed,MANHATTAN,Residential Building/House,2025-08-25T14:21:01.000
65945218,2025-08-25T14:03:03.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,BRONX,Sidewalk,
65946847,2025-08-25T14:02:53.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-25T15:15:15.000
65944713,2025-08-25T14:02:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Closed,QUEENS,Residential Building/House,2025-08-25T15:02:17.000
65948742,2025-08-25T14:02:37.000,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,BRONX,Sidewalk,
65945550,2025-08-25T14:02:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:55:34.000
65952855,2025-08-25T14:02:01.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T14:18:27.000
65952588,2025-08-25T14:01:57.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T16:24:24.000
65952088,2025-08-25T14:01:45.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,BROOKLYN,Sidewalk,
65952995,2025-08-25T14:01:37.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,In Progress,STATEN ISLAND,Street,
65945101,2025-08-25T14:01:25.000,DOT,Department of Transportation,Street Sign - Missing,"No Parking, Standing, Stopping",In Progress,BROOKLYN,Street,
65951735,2025-08-25T14:01:09.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Closed,BRONX,Residential Building/House,2025-08-25T16:46:21.000
65945788,2025-08-25T14:01:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,Closed,MANHATTAN,,2025-08-25T15:25:00.000
65945414,2025-08-25T14:01:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,QUEENS,,
65948981,2025-08-25T14:01:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),Open,BRONX,,
65950724,2025-08-25T14:00:44.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,In Progress,BROOKLYN,Other (Explain Below),
65945229,2025-08-25T14:00:38.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,In Progress,MANHATTAN,Street,
65945980,2025-08-25T14:00:33.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,Open,BRONX,,2025-08-25T14:00:33.000
65952140,2025-08-25T14:00:32.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,Open,BROOKLYN,,2025-08-25T14:00:32.000
65947406,2025-08-25T14:00:20.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,In Progress,MANHATTAN,Sidewalk,
65945141,2025-08-25T14:00:10.000,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,MANHATTAN,Store/Commercial,2025-08-25T19:46:50.000
65945097,2025-08-25T14:00:09.000,DOT,Department of Transportation,Street Condition,Plate Condition - Shifted,In Progress,QUEENS,Street,
65949537,2025-08-25T14:00:09.000,DOT,Department of Transportation,Broken Parking Meter,Out of Order,In Progress,QUEENS,Street,
65944705,2025-08-25T14:00:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25T14:08:19.000
65953188,2025-08-25T13:59:54.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T14:01:50.000
65951952,2025-08-25T13:59:34.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,In Progress,BRONX,Sidewalk,
65947729,2025-08-25T13:59:21.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Closed,STATEN ISLAND,Street/Sidewalk,2025-08-25T14:21:01.000
65951033,2025-08-25T13:59:17.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,In Progress,MANHATTAN,Street,
65953369,2025-08-25T13:59:02.000,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,QUEENS,Yard,
65949646,2025-08-25T13:58:45.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Passenger,In Progress,BROOKLYN,Street,
65951718,2025-08-25T13:58:43.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T14:51:03.000
65950694,2025-08-25T13:58:30.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,In Progress,MANHATTAN,Other (Explain Below),
65946014,2025-08-25T13:58:26.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,QUEENS,Street/Sidewalk,2025-08-25T14:01:33.000
65949579,2025-08-25T13:58:07.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,In Progress,BROOKLYN,Street,
65947153,2025-08-25T13:58:00.000,DEP,Department of Environmental Protection,Water System,No Water (WNW),Open,QUEENS,,
65946621,2025-08-25T13:58:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),Open,QUEENS,,
65951173,2025-08-25T13:58:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,BROOKLYN,,
65947142,2025-08-25T13:57:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,QUEENS,Street/Sidewalk,2025-08-25T18:10:25.000
