unique_key,created_date,agency,agency_name,complaint_type,descriptor,status,borough,location_type,closed_date,year_month,date,year_month_str,quarter,year,month,day_of_week,hour,workload_flag,utilization_rate
65951926,2025-08-26 00:42:32,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,In Progress,QUEENS,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951972,2025-08-26 00:42:15,DOT,Department of Transportation,Street Sign - Missing,Other/Unknown,In Progress,QUEENS,Street,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,False,0.2094
65950786,2025-08-26 00:42:04,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,In Progress,QUEENS,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65949708,2025-08-26 00:41:57,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,In Progress,BROOKLYN,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951934,2025-08-26 00:41:37,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,In Progress,QUEENS,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65953147,2025-08-26 00:41:17,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,In Progress,BRONX,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951259,2025-08-26 00:40:50,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-26 01:03:10,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65949696,2025-08-26 00:39:23,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,In Progress,MANHATTAN,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65945886,2025-08-26 00:39:08,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,QUEENS,Street/Sidewalk,2025-08-26 00:42:55,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948186,2025-08-26 00:38:40,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,MANHATTAN,Residential Building/House,2025-08-26 01:16:46,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65949398,2025-08-26 00:38:30,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,QUEENS,Street/Sidewalk,2025-08-26 00:55:20,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65944485,2025-08-26 00:37:52,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Closed,BRONX,Street/Sidewalk,2025-08-26 01:18:40,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65945499,2025-08-26 00:37:32,NYPD,New York City Police Department,Traffic,Chronic Speeding,Closed,QUEENS,Street/Sidewalk,2025-08-26 01:10:52,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65945941,2025-08-26 00:36:24,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-26 01:18:32,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65946209,2025-08-26 00:36:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,In Progress,BRONX,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65946218,2025-08-26 00:36:04,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,In Progress,BRONX,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65946888,2025-08-26 00:36:00,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,Open,QUEENS,,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,False,0.2094
65952677,2025-08-26 00:35:51,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Closed,BRONX,Park/Playground,2025-08-26 01:03:20,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948655,2025-08-26 00:35:39,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Non Passenger,In Progress,MANHATTAN,Street,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,False,0.0376
65950139,2025-08-26 00:35:11,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-26 01:17:58,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65945942,2025-08-26 00:35:10,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-26 01:18:49,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65953342,2025-08-26 00:34:57,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Closed,MANHATTAN,Street,2025-08-26 01:05:11,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,False,0.3672
65945012,2025-08-26 00:34:55,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,In Progress,BROOKLYN,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65947623,2025-08-26 00:34:53,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Closed,MANHATTAN,Street,2025-08-26 01:05:11,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,False,0.3672
65952159,2025-08-26 00:34:45,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Closed,MANHATTAN,Street,2025-08-26 01:05:11,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,False,0.3672
65945853,2025-08-26 00:34:45,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-26 01:02:36,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948720,2025-08-26 00:34:41,NYPD,New York City Police Department,Panhandling,,Closed,MANHATTAN,Subway,2025-08-26 00:43:03,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65947511,2025-08-26 00:34:40,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,Assigned,MANHATTAN,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,False,0.077
65944775,2025-08-26 00:34:08,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-26 01:20:02,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948339,2025-08-26 00:34:04,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-26 01:19:10,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65953125,2025-08-26 00:33:55,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,In Progress,BRONX,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948236,2025-08-26 00:33:36,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-26 01:04:24,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65944673,2025-08-26 00:33:34,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-26 00:53:02,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948439,2025-08-26 00:32:45,NYPD,New York City Police Department,Blocked Driveway,No Access,In Progress,BROOKLYN,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65947014,2025-08-26 00:32:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-26 00:55:35,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65947383,2025-08-26 00:32:20,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,In Progress,BRONX,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65945047,2025-08-26 00:32:16,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,In Progress,MANHATTAN,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65947342,2025-08-26 00:32:14,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,In Progress,BROOKLYN,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65944650,2025-08-26 00:32:11,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,MANHATTAN,Residential Building/House,2025-08-26 00:55:37,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65950414,2025-08-26 00:31:37,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-26 00:58:20,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951543,2025-08-26 00:31:28,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-26 01:03:02,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65949319,2025-08-26 00:31:27,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-26 01:03:27,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65944899,2025-08-26 00:31:26,DOHMH,Department of Health and Mental Hygiene,Indoor Sewage,Sewage Leak,In Progress,BROOKLYN,3+ Family Mixed Use Building,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,False,0.1148
65951654,2025-08-26 00:31:18,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-26 01:20:23,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951929,2025-08-26 00:31:12,NYPD,New York City Police Department,Noise - Residential,Loud Talking,In Progress,BROOKLYN,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65947123,2025-08-26 00:31:03,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-26 01:10:34,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65945044,2025-08-26 00:31:00,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,In Progress,BROOKLYN,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948658,2025-08-26 00:30:56,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,In Progress,BRONX,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951582,2025-08-26 00:30:50,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,MANHATTAN,Street/Sidewalk,2025-08-26 00:49:03,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65950510,2025-08-26 00:30:44,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Closed,BRONX,Street/Sidewalk,2025-08-26 00:49:10,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948152,2025-08-26 00:30:34,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Closed,BRONX,Park/Playground,2025-08-26 01:03:35,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65946046,2025-08-26 00:30:16,NYPD,New York City Police Department,Blocked Driveway,Partial Access,In Progress,BROOKLYN,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951933,2025-08-26 00:30:08,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,In Progress,BRONX,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65944696,2025-08-26 00:30:00,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,Residential Building/House,2025-08-26 00:35:47,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65944676,2025-08-26 00:29:47,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-26 01:02:01,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948602,2025-08-26 00:29:45,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,In Progress,QUEENS,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948730,2025-08-26 00:29:06,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,QUEENS,Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,False,0.3672
65950441,2025-08-26 00:28:51,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-26 00:54:33,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948153,2025-08-26 00:28:47,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Closed,BRONX,Park/Playground,2025-08-26 01:03:50,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951743,2025-08-26 00:28:36,NYPD,New York City Police Department,Blocked Driveway,No Access,In Progress,BROOKLYN,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951533,2025-08-26 00:28:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,Residential Building/House,2025-08-26 01:11:28,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65947085,2025-08-26 00:28:14,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Closed,MANHATTAN,Street/Sidewalk,2025-08-26 00:31:13,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65953141,2025-08-26 00:28:14,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,In Progress,BRONX,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951473,2025-08-26 00:28:00,DOT,Department of Transportation,Street Light Condition,Street Light Out,Open,BROOKLYN,,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,False,0.2094
65944677,2025-08-26 00:27:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-26 01:04:08,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65945028,2025-08-26 00:27:49,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Music,In Progress,BRONX,Store/Commercial,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65950778,2025-08-26 00:27:42,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,In Progress,MANHATTAN,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65946530,2025-08-26 00:27:31,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,In Progress,QUEENS,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65946215,2025-08-26 00:27:04,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,In Progress,QUEENS,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65946500,2025-08-26 00:26:57,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,In Progress,BRONX,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951495,2025-08-26 00:26:51,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Closed,BRONX,Park/Playground,2025-08-26 01:04:25,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65950446,2025-08-26 00:26:38,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-26 01:19:21,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65952740,2025-08-26 00:26:03,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-26 01:00:58,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65950634,2025-08-26 00:25:55,NYPD,New York City Police Department,Animal-Abuse,Neglected,In Progress,BRONX,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65953142,2025-08-26 00:25:48,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,In Progress,BROOKLYN,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948603,2025-08-26 00:25:16,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,In Progress,BROOKLYN,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65947392,2025-08-26 00:25:15,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,In Progress,QUEENS,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948779,2025-08-26 00:25:03,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Closed,BRONX,Street/Sidewalk,2025-08-26 01:14:18,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65944634,2025-08-26 00:24:44,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Closed,MANHATTAN,Park/Playground,2025-08-26 01:12:33,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65946153,2025-08-26 00:24:39,TLC,Taxi and Limousine Commission,Green Taxi Complaint,Driver Complaint - Passenger,In Progress,QUEENS,,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,False,0.0376
65949339,2025-08-26 00:24:10,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-26 01:05:14,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948607,2025-08-26 00:24:05,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,In Progress,QUEENS,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951523,2025-08-26 00:24:03,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-26 00:54:57,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951617,2025-08-26 00:23:20,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Closed,MANHATTAN,Street/Sidewalk,2025-08-26 01:12:24,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65948618,2025-08-26 00:23:17,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,In Progress,BRONX,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65945821,2025-08-26 00:23:15,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,MANHATTAN,Residential Building/House,2025-08-26 01:18:41,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65949293,2025-08-26 00:23:06,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Closed,BRONX,Park/Playground,2025-08-26 01:05:29,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65949664,2025-08-26 00:22:51,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,In Progress,BRONX,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65947360,2025-08-26 00:22:48,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,In Progress,MANHATTAN,Park,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,False,0.1582
65947398,2025-08-26 00:22:40,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,In Progress,BRONX,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65949363,2025-08-26 00:22:39,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-26 01:12:34,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65947384,2025-08-26 00:22:11,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,In Progress,BRONX,Residential Building/House,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65949656,2025-08-26 00:21:17,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,In Progress,BROOKLYN,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65944678,2025-08-26 00:20:46,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,Residential Building/House,2025-08-26 01:06:01,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65945880,2025-08-26 00:20:32,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-26 01:04:28,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65944851,2025-08-26 00:20:07,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,In Progress,BROOKLYN,Street/Sidewalk,,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
65951496,2025-08-26 00:19:43,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Closed,BRONX,Park/Playground,2025-08-26 01:06:30,2025-08,2025-08-26,2025-08,3,2025,8,Tuesday,0,True,2.6828
